Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
04-27-11-455, 1343, 0, 0, 0.2660751, 0.2660751,0, 0, 0, 0, 0, 0, 0
04-27-11-488, 1344, 0, 0, 0.1581192, 0.1581192,0, 0, 0, 0, 0, 0, 0
04-27-11-520, 1345, 0, 0, 0.2285957, 0.2285957,0, 0, 0, 0, 0, 0, 0
04-27-11-563, 1346, 0, 0, 0.1694679, 0.1694679,0, 0, 0, 0, 0, 0, 0
04-27-11-598, 1347, 0, 0, 0.3146172, 0.3146172,0, 0, 0, 0, 0, 0, 0
04-27-11-631, 1348, 0, 0, 0.2184868, 0.2184868,0, 0, 0, 0, 0, 0, 0
04-27-11-656, 1349, 0, 0, 0.1635551, 0.1635551,0, 0, 0, 0, 0, 0, 0
04-27-11-683, 1350, 0, 0, 0.1692772, 0.1692772,0, 0, 0, 0, 0, 0, 0
04-27-11-711, 1351, 0, 0, 0.3044128, 0.3044128,0, 0, 0, 0, 0, 0, 0
04-27-11-736, 1352, 0, 0, 0.169754, 0.169754,0, 0, 0, 0, 0, 0, 0
04-27-11-764, 1353, 0, 0, 0.1681328, 0.1681328,0, 0, 0, 0, 0, 0, 0
04-27-11-797, 1354, 0, 0, 0.2841949, 0.2841949,0, 0, 0, 0, 0, 0, 0
04-27-11-823, 1355, 0, 0, 0.1998901, 0.1998901,0, 0, 0, 0, 0, 0, 0
04-27-11-856, 1356, 0, 0, 0.1702309, 0.1702309,0, 0, 0, 0, 0, 0, 0
04-27-11-887, 1357, 0, 0, 0.2566338, 0.2566338,0, 0, 0, 0, 0, 0, 0
04-27-11-921, 1358, 0, 0, 0.171566, 0.171566,0, 0, 0, 0, 0, 0, 0
04-27-11-956, 1359, 0, 0, 0.216198, 0.216198,0, 0, 0, 0, 0, 0, 0
04-27-11-998, 1360, 0, 0, 0.2640724, 0.2640724,0, 0, 0, 0, 0, 0, 0
04-27-12-024, 1361, 0, 0, 0.1493454, 0.1493454,0, 0, 0, 0, 0, 0, 0
04-27-12-049, 1362, 0, 0, 0.2658844, 0.2658844,0, 0, 0, 0, 0, 0, 0
04-27-12-078, 1363, 0, 0, 0.2462387, 0.2462387,0, 0, 0, 0, 0, 0, 0
04-27-12-102, 1364, 0, 0, 0.2134323, 0.2134323,0, 0, 0, 0, 0, 0, 0
04-27-12-136, 1365, 0, 0, 0.2988815, 0.2988815,0, 0, 0, 0, 0, 0, 0
04-27-12-176, 1366, 0, 0, 0.1682281, 0.1682281,0, 0, 0, 0, 0, 0, 0
04-27-12-208, 1367, 0, 0, 0.2911568, 0.2911568,0, 0, 0, 0, 0, 0, 0
04-27-12-243, 1368, 0, 0, 0.1723289, 0.1723289,0, 0, 0, 0, 0, 0, 0
04-27-12-269, 1369, 0, 0, 0.2181053, 0.2181053,0, 0, 0, 0, 0, 0, 0
04-27-12-299, 1370, 0, 0, 0.2642632, 0.2642632,0, 0, 0, 0, 0, 0, 0
04-27-12-332, 1371, 0, 0, 0.1784325, 0.1784325,0, 0, 0, 0, 0, 0, 0
04-27-12-358, 1372, 0, 0, 0.1600266, 0.1600266,0, 0, 0, 0, 0, 0, 0
04-27-12-399, 1373, 0, 0, 0.2900124, 0.2900124,0, 0, 0, 0, 0, 0, 0
04-27-12-429, 1374, 0, 0, 0.2220154, 0.2220154,0, 0, 0, 0, 0, 0, 0
04-27-12-475, 1375, 0, 0, 0.2565384, 0.2565384,0, 0, 0, 0, 0, 0, 0
04-27-12-508, 1376, 0, 0, 0.2797127, 0.2797127,0, 0, 0, 0, 0, 0, 0
04-27-12-536, 1377, 0, 0, 0.1607895, 0.1607895,0, 0, 0, 0, 0, 0, 0
04-27-12-560, 1378, 0, 0, 0.213623, 0.213623,0, 0, 0, 0, 0, 0, 0
04-27-12-589, 1379, 0, 0, 0.254631, 0.254631,0, 0, 0, 0, 0, 0, 0
04-27-12-625, 1380, 0, 0, 0.2549171, 0.2549171,0, 0, 0, 0, 0, 0, 0
04-27-12-656, 1381, 0, 0, 0.2633095, 0.2633095,0, 0, 0, 0, 0, 0, 0
04-27-12-688, 1382, 0, 0, 0.1636505, 0.1636505,0, 0, 0, 0, 0, 0, 0
04-27-12-716, 1383, 0, 0, 0.1911163, 0.1911163,0, 0, 0, 0, 0, 0, 0
04-27-12-747, 1384, 0, 0, 0.2910614, 0.2910614,0, 0, 0, 0, 0, 0, 0
04-27-12-770, 1385, 0, 0, 0.2983093, 0.2983093,0, 0, 0, 0, 0, 0, 0
04-27-12-800, 1386, 0, 0, 0.1800537, 0.1800537,0, 0, 0, 0, 0, 0, 0
04-27-12-835, 1387, 0, 0, 0.2206802, 0.2206802,0, 0, 0, 0, 0, 0, 0
04-27-12-860, 1388, 0, 0, 0.2465248, 0.2465248,0, 0, 0, 0, 0, 0, 0
04-27-12-896, 1389, 0, 0, 0.2337456, 0.2337456,0, 0, 0, 0, 0, 0, 0
04-27-12-922, 1390, 0, 0, 0.2802849, 0.2802849,0, 0, 0, 0, 0, 0, 0
04-27-12-956, 1391, 0, 0, 0.2663612, 0.2663612,0, 0, 0, 0, 0, 0, 0
04-27-12-992, 1392, 0, 0, 0.1605034, 0.1605034,0, 0, 0, 0, 0, 0, 0
04-27-13-023, 1393, 0, 0, 0.2621651, 0.2621651,0, 0, 0, 0, 0, 0, 0
04-27-13-055, 1394, 0, 0, 0.1217842, 0.1217842,0, 0, 0, 0, 0, 0, 0
04-27-13-089, 1395, 0, 0, 0.2750397, 0.2750397,0, 0, 0, 0, 0, 0, 0
